,User-ID,ISBN,Book-Rating
908288,220688,059035342X,10
908289,220688,0609610597,10
908296,220688,0670894605,10
908298,220688,0671021001,10
908299,220688,0671829777,6
908301,220688,0679454497,8
908302,220688,0679459626,9
908323,220688,0802713432,10
908325,220688,0805036504,8
908329,220688,0811807282,6
908334,220688,0877017883,10
908347,220688,0971880107,3
908349,220688,1558531025,9
908350,220688,1573225517,10
909417,221445,0060915544,9
909425,221445,0061092606,7
909447,221445,014029628X,9
909496,221445,0316666343,9
909497,221445,0316693006,8
909510,221445,0345348036,9
909516,221445,0345387651,9
909546,221445,0380702843,10
909570,221445,0385335881,8
909574,221445,0385472951,5
909579,221445,0385493800,7
909583,221445,0385730586,8
909584,221445,0393050939,9
909599,221445,042513699X,9
909624,221445,0440211727,5
909627,221445,0440214041,8
909639,221445,0440236673,7
909647,221445,0446359866,8
909658,221445,0446601241,8
909664,221445,0446605484,8
909666,221445,0446606189,9
909670,221445,0446607711,7
909677,221445,0446611212,8
909689,221445,0449220184,8
909690,221445,0449221482,8
909726,221445,0553268449,10
909727,221445,0553268880,8
909770,221445,0671021001,7
909775,221445,0671452177,8
909828,221445,0767905385,7
909834,221445,0786868716,7
909850,221445,081296683X,8
909865,221445,1400031354,9
909867,221445,1400034779,9
910421,221705,0061094110,7
910422,221705,0061096083,5
910423,221705,0061096105,9
910425,221705,0312980140,10
910426,221705,0312983271,5
910429,221705,0345444884,2
910431,221705,0380804697,7
910435,221705,0440223016,8
910436,221705,0440236053,10
910437,221705,0446359866,9
910442,221705,0446611212,5
910443,221705,0446611778,10
910444,221705,0446611808,6
910445,221705,0446611921,10
910449,221705,0451180410,8
910450,221705,0451204530,10
910456,221705,0515118656,7
910459,221705,0515133302,8
910460,221705,0515133310,10
910462,221705,0553580221,8
910463,221705,0553582755,10
910468,221705,0786889551,7
910517,221732,0061020397,8
910518,221732,0061020613,9
910520,221732,0061020648,8
910523,221732,0061020699,9
910524,221732,0061020702,8
910525,221732,0061020710,8
910526,221732,0061054895,8
910529,221732,0061057649,9
910530,221732,0061092177,7
910531,221732,0312974256,8
910541,221732,0380725231,7
910542,221732,0380725703,7
910547,221732,0380816547,7
910551,221732,0441008615,10
910555,221732,0446604666,8
910557,221732,0446606189,8
910558,221732,0446606383,8
910559,221732,0446607657,7
910560,221732,0446611212,7
910567,221732,0525947647,10
910570,221732,0671021001,6
910575,221732,0812507436,8
910579,221732,0812515595,8
910580,221732,0812515609,8
910584,221732,0812533054,8
910585,221732,0812540336,7
911077,221948,0060519134,10
911084,221948,014017737X,8
911093,221948,0312282990,3
911094,221948,0312291639,7
911099,221948,0316601950,5
911100,221948,0345350499,8
911116,221948,0375727345,8
911121,221948,0385721420,7
911131,221948,0446679364,8
911134,221948,0449911004,9
911138,221948,0451409256,8
911142,221948,0452283205,10
911144,221948,0452284937,8
911149,221948,0618526412,10
911168,221948,0767916069,7
911171,221948,0804115613,10
911173,221948,0812570944,8
911296,222035,0060173289,5
911305,222035,034541389X,7
911308,222035,0380718340,8
911314,222035,0425138232,8
911319,222035,0440211727,9
911323,222035,0446608262,9
911324,222035,0446610038,7
911328,222035,0515126489,8
911331,222035,0553285920,8
911336,222035,060960225X,5
911349,222035,0743235355,4
911354,222035,0786866772,7
911357,222035,0805063889,8
911362,222035,158234082X,7
912281,222220,0060928336,8
912290,222220,0316096199,10
912293,222220,0316777722,9
912295,222220,0316779237,8
912298,222220,0345453816,6
912306,222220,0385498802,8
912310,222220,0446600253,8
912311,222220,0446610038,8
912322,222220,0670892963,8
912323,222220,0671001795,9
912324,222220,0671034065,8
912326,222220,0679753338,3
912329,222220,0743418204,9
912330,222220,0743469801,10
912332,222220,0786864133,7
912419,222296,0060392452,7
912439,222296,006097673X,8
912465,222296,0140131558,8
912468,222296,0140179836,7
912477,222296,0156027321,7
912482,222296,0312050631,9
912485,222296,0312150601,8
912505,222296,0316666343,8
912506,222296,0316779423,10
912520,222296,0345443284,6
912532,222296,0375506039,8
912541,222296,0375726403,7
912543,222296,0375756981,10
912572,222296,0385486804,7
912581,222296,0393312836,8
912584,222296,0394747232,9
912588,222296,0395869463,7
912599,222296,044022330X,7
912613,222296,0446670111,7
912622,222296,0449207145,8
912627,222296,0449910237,7
912641,222296,0452282829,6
912647,222296,051770739X,5
912657,222296,0553250515,6
912664,222296,0553282476,8
912665,222296,0553562614,9
912667,222296,0553572997,6
912677,222296,0670031909,7
912681,222296,0670873926,7
912683,222296,0671003755,6
912711,222296,0679735909,7
912714,222296,0679744479,8
912743,222296,0743466527,7
912758,222296,0786864672,7
912759,222296,0786885688,9
912763,222296,0802139868,5
912767,222296,0805056645,7
912820,222296,1573222038,7
912822,222296,1573227889,8
914894,223087,0060194790,7
914900,223087,0060934417,5
914903,223087,006098824X,8
914908,223087,0061098361,6
914950,223087,0312171838,5
914953,223087,0312243022,5
914954,223087,0312278586,8
914955,223087,0312283709,4
914975,223087,0316788228,7
914991,223087,0345438329,5
914993,223087,0345443128,3
915018,223087,0375760628,6
915019,223087,0375760911,3
915042,223087,0385335881,7
915047,223087,0385498802,7
915066,223087,0399148027,5
915068,223087,042511774X,8
915070,223087,042513699X,8
915133,223087,0449909735,8
915163,223087,0452283795,6
915168,223087,0515129941,7
915186,223087,0553574671,7
915222,223087,0679763309,5
915223,223087,067976402X,3
915229,223087,0684863472,5
915278,223087,1400031346,10
915282,223087,1551668270,3
915289,223087,1558743669,3
915300,223087,1573229385,1
915416,223154,0060558865,9
915419,223154,0060976845,8
915422,223154,0060987561,10
915429,223154,0061096083,7
915430,223154,0061098361,5
915433,223154,014023313X,8
915435,223154,0142001740,9
915449,223154,0316693251,6
915469,223154,0375760911,8
915471,223154,0380718332,6
915473,223154,0380820293,7
915484,223154,0385505833,7
915487,223154,0385720106,4
915492,223154,042511774X,8
915496,223154,0425147622,6
915505,223154,0425187055,4
915506,223154,0425192741,7
915516,223154,0440212561,6
915526,223154,044023722X,8
915527,223154,0440241812,7
915528,223154,0440439884,9
915529,223154,0440998050,10
915530,223154,0441003257,8
915535,223154,0446606243,7
915536,223154,0446606324,7
915540,223154,0446609323,6
915543,223154,0446610542,7
915553,223154,0451198808,7
915555,223154,0452269571,7
915584,223154,0671027360,7
915599,223154,0679744398,7
915609,223154,0743418204,8
915617,223154,0767908481,7
915618,223154,0767916069,4
915625,223154,0786868716,8
915793,223190,0064400557,10
915801,223190,0345441133,9
915802,223190,037348397X,9
915808,223190,0425148297,10
915810,223190,0425168131,8
915811,223190,042517140X,9
915814,223190,0425183971,10
915821,223190,0440205573,10
915828,223190,0446357421,9
915839,223190,0515116750,10
915840,223190,0515133973,10
915842,223190,0553258001,9
915843,223190,0553268880,10
915849,223190,0553582658,9
915853,223190,0671027662,8
915866,223190,0842329129,9
916125,223231,0064405842,8
916134,223231,0140386335,9
916138,223231,0142001805,9
916154,223231,0345370805,7
916168,223231,0440220653,5
916170,223231,0440226686,7
916173,223231,0440404193,10
916183,223231,0445406518,8
916184,223231,0446365386,10
916207,223231,0590457217,9
916208,223231,0590457225,10
916211,223231,0590484753,9
916223,223231,0689817215,9
916231,223231,0812550706,8
916755,223431,0060194790,8
916767,223431,0375726403,9
916768,223431,0385265700,9
916769,223431,0385721420,8
916771,223431,0425145638,9
916775,223431,0425189864,9
916781,223431,0440235596,9
916783,223431,0440241537,8
916789,223431,0446613266,8
916790,223431,0451205421,8
916792,223431,0515133639,7
916794,223431,0553582143,7
916798,223431,0671014196,6
916800,223431,0679429220,9
916813,223438,0060505885,8
916814,223438,0061098361,7
916822,223438,0373218400,6
916825,223438,0385335881,7
916829,223438,0425153975,10
916831,223438,0446610542,6
916844,223438,0553582895,8
916845,223438,0553582909,8
916851,223438,0743237188,8
916852,223438,0767905199,9
916853,223438,0786890371,4
916854,223438,0971880107,1
916856,223438,157322930X,5
916940,223501,0066214440,5
916942,223501,0151008116,7
916943,223501,0312195516,8
916944,223501,0312282990,6
916947,223501,0316154059,9
916948,223501,0316154601,9
916950,223501,0316182540,9
916951,223501,0316602906,9
916952,223501,0316603287,6
916953,223501,0316603570,8
916954,223501,0316666343,9
916955,223501,0316710571,6
916957,223501,0316788228,9
916959,223501,0345411471,9
916961,223501,0345452550,7
916962,223501,0345452577,7
916963,223501,0345452593,8
916968,223501,0375707425,6
916969,223501,0375719180,7
916970,223501,0375726403,7
916971,223501,0375727345,9
916972,223501,0380730847,8
916976,223501,0385509510,10
916977,223501,0385510438,8
916981,223501,0399142282,5
916983,223501,039914496X,9
916986,223501,0399150439,9
916991,223501,0399152288,8
916992,223501,0439064864,7
916993,223501,0440226104,9
917000,223501,0525947752,7
917002,223501,0553099604,9
917003,223501,0553106333,9
917004,223501,0553250426,9
917005,223501,0553250531,8
917006,223501,0553280945,8
917007,223501,0553289411,8
917008,223501,0553569783,8
917012,223501,0553583468,7
917013,223501,0553801929,6
917017,223501,0618002219,9
917019,223501,0618002235,10
917020,223501,0618002243,10
917021,223501,0670032379,8
917024,223501,0671001132,8
917025,223501,067102535X,7
917026,223501,0671028375,7
917027,223501,0671028383,7
917028,223501,0671673661,6
917029,223501,067169071X,8
917034,223501,0679459596,9
917036,223501,0684859718,6
917039,223501,0688143687,9
917041,223501,0743222008,7
917053,223501,0786868619,8
917054,223501,0821769340,6
917055,223501,0842373195,9
917057,223501,140003065X,10
917061,223501,1573221937,6
917464,223644,0064409422,10
917465,223644,0064471055,10
917467,223644,0064471071,10
917469,223644,0064471098,10
917470,223644,0064471101,10
917497,223644,0425098648,7
917501,223644,0425155943,7
917510,223644,0440220602,6
917513,223644,0440225701,8
917514,223644,0440241073,8
917520,223644,0446603929,3
917521,223644,0446606189,8
917522,223644,0446608815,8
917523,223644,0446609323,6
917524,223644,0446610038,9
917532,223644,0449149900,4
917537,223644,0451168615,7
917545,223644,0553109588,8
917555,223644,0553284118,7
917569,223644,0679404864,7
917577,223644,0786883219,5
917823,223787,0007154615,9
917838,223787,0060975547,9
917846,223787,0312272057,10
917850,223787,0312953615,6
917851,223787,0316168688,10
917852,223787,0316735027,9
917855,223787,0316782262,5
917858,223787,0345452550,10
917861,223787,0345457641,9
917862,223787,0345458303,10
917864,223787,0374121230,7
917868,223787,0375412530,9
917870,223787,0375504907,10
917876,223787,0385475772,9
917879,223787,0385512104,10
917880,223787,0385721420,10
917884,223787,0399149325,6
917886,223787,0399151648,10
917888,223787,0446679364,7
917889,223787,0446692298,8
917890,223787,0451410947,5
917893,223787,0609608444,10
917910,223787,0743235150,8
917911,223787,0743237188,8
917920,223787,0786887842,7
917932,223787,1573225312,10
918894,224138,0060959355,10
918905,224138,0061097101,9
918945,224138,0312199430,9
918964,224138,0316096199,10
918973,224138,0345348109,10
918979,224138,0345378482,10
918988,224138,0345432401,8
918989,224138,0345440765,7
918991,224138,0345450698,9
919013,224138,0380726815,8
919020,224138,0380752999,9
919021,224138,0380753006,9
919022,224138,0380753022,9
919035,224138,0385315147,10
919036,224138,038533334X,9
919039,224138,0385494246,10
919040,224138,0385721420,6
919049,224138,0395869463,9
919080,224138,0440195934,10
919085,224138,0440220602,9
919100,224138,0446604844,9
919110,224138,0449005615,10
919146,224138,0452264464,9
919151,224138,0452283868,10
919162,224138,0553210092,10
919165,224138,0553213423,10
919184,224138,0553280414,6
919192,224138,0553296981,10
919204,224138,059035342X,9
919238,224138,0671793888,7
919247,224138,0679728759,9
919253,224138,0679744398,10
919260,224138,0684826976,9
919269,224138,0767902890,9
919284,224138,0804106304,9
919286,224138,080410946X,8
919288,224138,0804111359,5
919293,224138,0807083178,8
919302,224138,081297106X,10
919305,224138,0836218426,8
919310,224138,0918949165,8
919328,224138,1573225789,7
919644,224249,0061059072,6
919649,224249,014025448X,6
919654,224249,0142001430,10
919656,224249,0151008116,9
919657,224249,0156006529,8
919660,224249,0312199430,10
919672,224249,037541326X,8
919676,224249,0375706771,5
919680,224249,0375760911,9
919681,224249,0380789035,8
919690,224249,0399141928,8
919702,224249,044651652X,7
919715,224249,0553375407,10
919725,224249,0671693816,8
919731,224249,0679751602,6
919732,224249,0684810387,5
919733,224249,0684865742,5
919737,224249,0688152449,7
919739,224249,0743204077,6
919745,224249,0812967240,9
919752,224249,1573229326,8
920052,224349,006000438X,9
920062,224349,0060198133,8
920081,224349,0060809833,9
920114,224349,0064400069,7
920153,224349,0140286276,8
920168,224349,0142001619,8
920171,224349,0142002267,5
920255,224349,0316602051,8
920273,224349,0345350685,8
920280,224349,0345370775,8
920285,224349,0345378490,7
920289,224349,0345416260,9
920290,224349,0345417623,9
920311,224349,0374199698,10
920346,224349,0375760911,7
920352,224349,0380713802,8
920373,224349,0385314698,8
920382,224349,0385472951,7
920383,224349,0385474016,8
920391,224349,0385490992,8
920446,224349,0399149325,6
920457,224349,042518286X,7
920463,224349,0440211727,8
920477,224349,0446525537,7
920482,224349,0446602612,8
920491,224349,0446670111,7
920503,224349,0449006581,8
920508,224349,0449207757,10
920514,224349,0449212602,8
920551,224349,0451524934,9
920568,224349,0452282152,9
920572,224349,0452284449,5
920618,224349,0553258478,10
920642,224349,0553572997,8
920681,224349,0671027344,5
920700,224349,0671749609,8
920702,224349,0671776975,7
920718,224349,0679444815,9
920728,224349,0679735666,10
920742,224349,0679893105,9
920782,224349,0696217120,8
920830,224349,0786862572,6
920835,224349,0786885688,6
920851,224349,0802135161,9
920864,224349,0804111359,6
920897,224349,0811811409,6
920908,224349,0849911796,8
920923,224349,0874778883,9
920945,224349,1400034779,8
920980,224349,156584100X,10
920999,224349,1573229326,7
921041,224349,1885171080,9
921188,224430,0060012781,8
921193,224430,0060540753,7
921202,224430,0060987103,9
921203,224430,0060987529,7
921207,224430,0062505319,7
921216,224430,006440630X,8
921218,224430,0064472272,6
921225,224430,014028009X,9
921227,224430,0140298479,8
921230,224430,0142000892,8
921236,224430,0312421273,3
921239,224430,0316666343,8
921249,224430,0345435168,8
921250,224430,0345438329,10
921256,224430,0375500510,9
921258,224430,0375703063,7
921260,224430,0375706771,9
921262,224430,0375726403,8
921266,224430,0380704587,6
921267,224430,0380718332,6
921268,224430,0380727293,7
921270,224430,038079487X,8
921276,224430,0385265700,7
921279,224430,038533656X,6
921280,224430,0385484518,9
921286,224430,038550926X,5
921300,224430,0413537900,8
921310,224430,0440147956,10
921325,224430,0446679593,7
921332,224430,0451202341,8
921364,224430,068484477X,10
921368,224430,068816112X,9
921379,224430,0743418174,8
921385,224430,0786885688,6
921387,224430,0804102988,7
921393,224430,0812967240,5
922178,224646,0060938455,7
922195,224646,0140177388,9
922234,224646,0330352253,9
922243,224646,0345313860,8
922246,224646,0345351525,7
922248,224646,0345389964,6
922250,224646,0349101779,10
922258,224646,0380012863,10
922261,224646,0380789019,9
922264,224646,0385491026,9
922265,224646,0385496095,7
922267,224646,0394758285,9
922269,224646,0399149325,5
922277,224646,0439010772,7
922282,224646,0441569595,10
922289,224646,0451186362,8
922290,224646,0451457994,8
922291,224646,0451527747,9
922302,224646,0552143774,6
922329,224646,0590660543,8
922337,224646,0671704184,8
922366,224646,0749918241,4
922384,224646,0836218515,9
922430,224646,185326041X,10
922582,224764,0060934417,5
922584,224764,0060981180,6
922586,224764,0060987561,10
922604,224764,0061096113,10
922625,224764,0140386645,5
922638,224764,0312284683,5
922680,224764,0316666343,7
922712,224764,0345366239,1
922722,224764,034538475X,8
922732,224764,0345403959,10
922733,224764,0345404319,8
922741,224764,0345436911,8
922746,224764,0345452577,3
922803,224764,0380978407,10
922814,224764,0385510438,9
922820,224764,0399144714,8
922822,224764,0399150897,6
922835,224764,0425113884,7
922907,224764,0440216745,10
922914,224764,0440224675,10
922918,224764,0440225442,9
922927,224764,0440236169,10
922969,224764,0446604402,5
923021,224764,0451092163,10
923024,224764,0451124340,8
923030,224764,0451149513,10
923049,224764,0451190491,6
923051,224764,0451190548,6
923052,224764,0451190556,6
923053,224764,0451190564,6
923054,224764,0451190572,7
923058,224764,0451197038,7
923060,224764,0451198638,10
923074,224764,0451210557,10
923115,224764,0515128554,6
923134,224764,0553148001,10
923136,224764,0553208845,10
923164,224764,0553280945,10
923169,224764,0553289411,10
923184,224764,0553578243,1
923188,224764,0553580515,8
923195,224764,0553802488,8
923225,224764,0671024248,6
923250,224764,0671723650,10
923252,224764,0671739441,5
923315,224764,0743451414,2
923320,224764,0743469844,7
923324,224764,0743486226,8
923359,224764,0786889667,7
923386,224764,0812521331,10
923419,224764,084232920X,7
923491,224764,1400060737,10
923543,224764,1878424424,10
923544,224764,1931561648,10
923637,224809,0060916508,10
923654,224809,0316096199,10
923656,224809,0316603287,10
923659,224809,0316781010,10
923662,224809,0345433491,10
923666,224809,0374100128,7
923669,224809,0375504397,9
923670,224809,0375702709,9
923673,224809,0375726403,9
923676,224809,0380731851,10
923678,224809,0385265700,10
923683,224809,0385505833,7
923686,224809,0399148027,9
923693,224809,0440236703,10
923694,224809,0440237262,8
923698,224809,0446607657,10
923703,224809,0446672211,10
923714,224809,0451206878,2
923716,224809,0451409000,9
923724,224809,0525947914,9
923733,224809,0553801430,10
923734,224809,0553802488,8
923740,224809,0671042262,10
923744,224809,0679751521,6
923748,224809,0684841177,8
923756,224809,0743211375,9
923758,224809,0743235150,10
923766,224809,0971880107,3
924255,224997,0140430105,8
924259,224997,0312971346,5
924264,224997,0316780375,5
924265,224997,0345339703,8
924271,224997,0345453816,6
924272,224997,0373483694,7
924280,224997,0440207770,6
924281,224997,0440209412,8
924283,224997,0440214041,8
924284,224997,0440221595,8
924285,224997,0440224829,5
924288,224997,044652087X,8
924289,224997,0446603929,1
924290,224997,0446606189,9
924291,224997,0446607657,9
924292,224997,0446608955,9
924293,224997,0446609323,8
924294,224997,0446610178,8
924295,224997,0446612545,9
924296,224997,0446612790,8
924302,224997,0515128546,6
924303,224997,0515128554,5
924304,224997,0553213105,5
924305,224997,0553296981,8
924309,224997,0553582526,6
924310,224997,0618002243,8
924314,224997,0671737627,8
924315,224997,0671737805,6
924316,224997,0671776096,9
924317,224997,0671776800,8
924318,224997,0671795538,9
924319,224997,067187098X,7
924320,224997,0671871005,5
924321,224997,0679454497,8
924322,224997,0743437640,10
924323,224997,0743467523,4
924326,224997,1558743316,10
924327,224997,1558744150,8
924328,224997,1558746161,8
924563,225087,0020198906,3
924575,225087,0060512822,5
924577,225087,006053429X,7
924580,225087,0060915544,10
924583,225087,0060921145,10
924584,225087,0060922532,10
924606,225087,0061096083,8
924607,225087,0061097314,10
924621,225087,0070064601,10
924650,225087,0140270590,10
924662,225087,015216250X,10
924686,225087,0312265867,10
924692,225087,0312924801,10
924693,225087,0312925883,10
924701,225087,0312978383,10
924711,225087,0316693200,10
924722,225087,0330332775,8
924755,225087,0345391055,7
924756,225087,034539657X,6
924758,225087,034540288X,10
924759,225087,0345404319,5
924765,225087,0345450728,10
924766,225087,0345452534,10
924849,225087,0380012863,10
924854,225087,0380701340,10
924861,225087,0380726254,10
924862,225087,0380727293,7
924863,225087,0380730820,10
924890,225087,038531292X,8
924895,225087,0385421982,10
924899,225087,0385490992,10
924930,225087,0399145990,8
924937,225087,0399147772,10
924938,225087,0399148760,10
924939,225087,0399149155,10
924940,225087,0399149422,10
924972,225087,0425154092,10
924973,225087,0425163407,10
924979,225087,042518286X,10
924991,225087,0440167531,5
924993,225087,0440184053,5
924997,225087,0440201926,6
925005,225087,0440206154,10
925009,225087,0440209412,5
925011,225087,0440210690,10
925014,225087,0440213525,5
925015,225087,0440214041,10
925025,225087,0440224705,10
925051,225087,0446364266,8
925056,225087,044651862X,10
925060,225087,0446527033,10
925062,225087,0446527165,10
925064,225087,0446600342,6
925069,225087,0446604666,5
925070,225087,0446605409,7
925071,225087,0446605484,10
925074,225087,0446606812,10
925077,225087,0446612545,5
925078,225087,0446676098,10
925082,225087,0449006530,10
925086,225087,0449203794,5
925097,225087,0449225151,5
925171,225087,0515111279,5
925176,225087,0515120618,10
925181,225087,0515131229,7
925183,225087,0515131741,7
925186,225087,0515136379,7
925220,225087,0553153277,10
925231,225087,0553250531,5
925248,225087,0553282980,6
925250,225087,0553284118,10
925261,225087,0553295608,10
925263,225087,0553299506,10
925267,225087,0553560271,8
925271,225087,055356451X,10
925280,225087,0553572997,8
925283,225087,0553578022,10
925287,225087,055358099X,10
925291,225087,0553583573,10
925293,225087,0553584049,8
925296,225087,0553800949,10
925297,225087,0553800973,10
925339,225087,0670844527,7
925341,225087,0670851086,7
925343,225087,0670878073,8
925347,225087,0671003755,10
925357,225087,0671025333,10
925358,225087,0671027581,7
925359,225087,0671028375,10
925361,225087,0671042262,9
925404,225087,0671758896,10
925406,225087,0671774670,7
925410,225087,0671793489,10
925412,225087,0671793551,5
925417,225087,0671829777,8
925418,225087,0671867113,10
925419,225087,0671868691,10
925434,225087,0679763309,10
925442,225087,0684803860,7
925446,225087,0684841177,10
925448,225087,0684846004,8
925488,225087,0743437128,10
925489,225087,0743437640,10
925491,225087,0743460529,10
925504,225087,0752844059,10
925558,225087,0805059555,10
925651,225087,1551668300,6
925665,225087,1558531025,10
925876,225199,0061053104,7
925893,225199,0140268863,10
925973,225199,0380718839,8
925976,225199,0385418493,10
925991,225199,0440114756,7
925992,225199,0440118700,6
925994,225199,0440170842,7
926003,225199,0446364754,10
926005,225199,0449002632,10
926006,225199,0449006522,9
926033,225199,0553262645,6
926038,225199,0553283685,8
926039,225199,0553284118,7
926040,225199,0553287303,6
926041,225199,0553288202,8
926042,225199,0553288342,7
926043,225199,0553297260,5
926045,225199,0553562738,6
926048,225199,0553572946,8
926066,225199,067150987X,9
926083,225199,0679763309,10
926108,225199,0812502124,6
926110,225199,0812509234,6
926113,225199,0812533534,6
926116,225199,0812580346,8
926855,225379,0312924585,8
926858,225379,0312979096,7
926859,225379,0316666343,2
926861,225379,0345313860,10
926862,225379,0345339681,10
926864,225379,0345339738,10
926867,225379,0380015390,9
926870,225379,0380804557,8
926877,225379,0425170349,3
926878,225379,0440206154,7
926879,225379,0440215439,10
926881,225379,0440235464,7
926882,225379,0440236169,7
926888,225379,0451167716,7
926892,225379,0451202538,10
926896,225379,0451628047,10
926899,225379,0553212478,10
926902,225379,0618002227,10
926903,225379,0670272663,7
926904,225379,0671729411,7
926905,225379,0671729470,7
927268,225595,0061030996,9
927301,225595,0312952716,10
927302,225595,0312952813,10
927305,225595,0316602906,10
927306,225595,0316603287,5
927307,225595,0316666343,5
927308,225595,0345384377,9
927309,225595,0345386108,10
927312,225595,0345417623,7
927314,225595,0345444884,10
927317,225595,0375507523,9
927324,225595,0380973464,7
927327,225595,0385480016,10
927330,225595,0385501560,8
927331,225595,0385504209,10
927332,225595,0385504470,9
927334,225595,0385509472,9
927339,225595,0395926882,9
927342,225595,0399149864,8
927344,225595,0425144429,10
927345,225595,0425147517,8
927352,225595,0441089348,10
927353,225595,0446602612,10
927354,225595,0446607274,10
927356,225595,0446609617,10
927358,225595,0446667900,10
927359,225595,0451180410,8
927362,225595,0452283914,10
927363,225595,0515122491,6
927364,225595,0525947647,9
927369,225595,0553281747,9
927370,225595,0553296345,10
927371,225595,0553562614,10
927372,225595,0553566067,10
927379,225595,0553579754,9
927380,225595,0553801376,9
927381,225595,0553802488,9
927388,225595,0618131736,9
927390,225595,0671042262,7
927400,225595,0679767800,10
927411,225595,0743467523,10
927937,225763,002542730X,7
927948,225763,0060392452,5
927949,225763,0060392827,5
927970,225763,0060987103,5
927982,225763,0061099368,5
927983,225763,0062502174,9
928011,225763,014028009X,5
928012,225763,0140282033,5
928025,225763,0142001430,7
928075,225763,0312962452,5
928077,225763,0312966970,8
928089,225763,0316096199,6
928090,225763,0316284955,5
928097,225763,0316693200,8
928101,225763,0330332775,6
928110,225763,0345313151,8
928112,225763,0345322231,7
928119,225763,0345366239,9
928125,225763,0345384466,5
928159,225763,0375760911,7
928176,225763,0385335482,5
928190,225763,0393320979,5
928205,225763,0395977894,8
928209,225763,0399501487,4
928220,225763,0425145638,5
928229,225763,0425178579,8
928230,225763,0425179885,7
928242,225763,0440220688,7
928245,225763,0440224675,5
928248,225763,0440225817,5
928270,225763,0446364800,7
928276,225763,0446602620,7
928284,225763,0446607274,7
928286,225763,0446610038,8
928302,225763,0449206211,5
928308,225763,0449219461,5
928312,225763,0449300021,5
928370,225763,0525946829,5
928420,225763,0609810103,8
928430,225763,0670894605,7
928432,225763,0671004107,5
928448,225763,0671027360,5
928492,225763,067974388X,8
928495,225763,0679750789,5
928523,225763,0743227441,8
928525,225763,0743236742,8
928535,225763,0743418174,8
928537,225763,0743444051,8
928556,225763,0767902521,5
928562,225763,0786885688,6
928581,225763,0805056491,5
928621,225763,0826308791,7
928648,225763,0886773520,7
928672,225763,1400031346,7
928903,225810,0316693235,6
928904,225810,0316777722,6
929031,225810,0380018179,10
929112,225810,0399144463,9
929273,225810,0440998050,6
929377,225810,0446679593,5
929498,225810,0515093203,7
929644,225810,0553582747,9
929747,225810,0743410653,6
929867,225810,1551668653,4
929872,225810,1558506462,9
930003,225886,0345417623,8
930006,225886,0345447409,10
930008,225886,0380729342,10
930009,225886,0380752891,9
930010,225886,0380759470,7
930012,225886,0380789019,10
930026,225886,0425173895,10
930028,225886,044023722X,10
930029,225886,0440241537,8
930044,225886,0446602612,10
930051,225886,0451206002,8
930085,225886,0765343436,10
930113,225886,0886773520,10
930114,225886,0886774268,10
932158,226205,0142001740,10
932160,226205,0312265840,8
932161,226205,0312265859,8
932165,226205,0312966091,7
932167,226205,0312971346,8
932171,226205,0312995423,7
932173,226205,0316969443,7
932177,226205,0375506276,9
932190,226205,0425177068,7
932192,226205,0425191729,7
932195,226205,0440204208,7
932208,226205,0451171357,10
932215,226205,0553269828,8
932225,226205,0671027646,8
932230,226205,0743411269,8
932233,226205,0786889020,7
932235,226205,0812511816,10
932244,226205,1400034779,6
932973,226545,0060085452,9
933016,226545,0064472272,7
933020,226545,0156028778,1
933023,226545,0312265840,9
933069,226545,0312979983,10
933083,226545,0312984820,9
933089,226545,0312992416,10
933108,226545,0345370775,5
933120,226545,0345452704,8
933552,226545,0380808072,4
933559,226545,0380811081,9
933628,226545,038550926X,8
933649,226545,0425155188,9
933651,226545,0425157628,9
933698,226545,044021145X,10
933699,226545,0440211727,9
933701,226545,0440213525,9
933703,226545,0440214041,9
933704,226545,0440215625,10
933711,226545,0440216842,5
933713,226545,0440217563,10
933747,226545,0440236819,7
933939,226545,0515107662,6
933982,226545,051512219X,9
934030,226545,0515128015,6
934177,226545,0553576925,9
934236,226545,0671001795,10
934270,226545,0671525743,7
934281,226545,0671701231,8
934292,226545,0671744216,8
934304,226545,0671793489,8
934306,226545,0671867091,9
934320,226545,0684853523,2
934326,226545,074320607X,8
934329,226545,0743245520,8
934339,226545,0743412753,1
934466,226545,0842329129,10
934608,226553,0061009059,10
934611,226553,0312306326,8
934612,226553,0312966091,9
934614,226553,0312971346,10
934615,226553,0312976275,10
934617,226553,0312980140,9
934618,226553,0312983271,7
934635,226553,0446530077,6
934649,226553,0671014196,10
934673,226553,089480829X,10
935396,226879,0312954468,10
935399,226879,0312966091,8
935407,226879,0312983867,8
935411,226879,0345285549,8
935427,226879,0345335457,9
935431,226879,0345337662,10
935441,226879,0345370775,8
935451,226879,0345423615,7
935526,226879,0425166929,7
935532,226879,0439425220,10
935536,226879,0440212812,7
935595,226879,0451456718,10
935663,226879,0671519816,7
935678,226879,0671867318,7
935683,226879,0688177751,7
935688,226879,0743227441,10
935720,226879,0836213319,10
935735,226879,0886773849,8
935737,226879,0886775507,8
935838,226965,0060175818,10
935840,226965,0060391626,6
935846,226965,0060922249,9
935847,226965,0060931418,8
935848,226965,0061000035,10
935849,226965,0061000299,8
935852,226965,0061092606,10
935858,226965,006440188X,10
935865,226965,0064440508,10
935868,226965,0064471047,9
935869,226965,0064471055,9
935870,226965,0064471063,9
935871,226965,0064471071,9
